Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2015-2016;19-й тур;Интер;Сассуоло;0;1;Матч завершен 10 января 2016;Неизвестно;1,71;4,00;5,70;1,91;2,06;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;01.02.15;Сассуоло;Интер;3;1;Серия А 2014-2015;14.09.14;Интер;Сассуоло;7;0;Серия А 2013-2014;09.02.14;Интер;Сассуоло;1;0;Серия А 2013-2014;22.09.13;Сассуоло;Интер;0;7;0;0;0;0;0;0;06.01.16;Эмполи;Интер;0;1;20.12.15;Интер;Лацио;1;2;12.12.15;Удинезе;Интер;0;4;05.12.15;Интер;Дженоа;1;0;30.11.15;Наполи;Интер;2;1;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Торино;Интер;0;1;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Верона;Сассуоло;1;1;06.12.15;Сампдория;Сассуоло;1;3;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Дженоа;Сассуоло;2;1;08.11.15;Сассуоло;Карпи;1;0;01.11.15;Удинезе;Сассуоло;0;0;Интер;1;;18;12;3;3;24;11;0;0;8;39;38;38;36;Сассуоло;7;;17;7;7;3;22;17;36;34;29;28;27;27;24
2015-2016;19-й тур;Рома;Милан;1;1;Матч завершен 9 января 2016;Неизвестно;2,20;3,45;3,80;1,92;2,03;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;09.05.15;Милан;Рома;2;1;Серия А 2014-2015;20.12.14;Рома;Милан;0;0;Серия А 2013-2014;25.04.14;Рома;Милан;2;0;Серия А 2013-2014;16.12.13;Милан;Рома;2;2;Серия А 2012-2013;12.05.13;Милан;Рома;0;0;06.01.16;Кьево;Рома;3;3;20.12.15;Рома;Дженоа;2;0;13.12.15;Наполи;Рома;0;0;05.12.15;Торино;Рома;1;1;29.11.15;Рома;Аталанта;0;2;21.11.15;Болонья;Рома;2;2;08.11.15;Рома;Лацио;2;0;06.01.16;Милан;Болонья;0;1;20.12.15;Фрозиноне;Милан;2;4;13.12.15;Милан;Верона;1;1;06.12.15;Карпи;Милан;0;0;28.11.15;Милан;Сампдория;4;1;21.11.15;Ювентус;Милан;1;0;07.11.15;Милан;Аталанта;0;0;Рома;5;;18;9;6;3;35;21;38;38;36;33;28;28;27;Милан;7;;18;8;4;6;24;22;36;33;28;28;27;27;24
2015-2016;19-й тур;Фиорентина;Лацио;1;3;Матч завершен 9 января 2016;Неизвестно;2,05;3,50;4,25;1,78;2,25;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;09.03.15;Лацио;Фиорентина;4;0;Серия А 2014-2015;19.10.14;Фиорентина;Лацио;0;2;Серия А 2013-2014;02.03.14;Фиорентина;Лацио;0;1;Серия А 2013-2014;06.10.13;Лацио;Фиорентина;0;0;Серия А 2012-2013;10.03.13;Лацио;Фиорентина;0;2;06.01.16;Палермо;Фиорентина;1;3;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Ювентус;Фиорентина;3;1;06.12.15;Фиорентина;Удинезе;3;0;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Фиорентина;Эмполи;2;2;08.11.15;Сампдория;Фиорентина;0;2;06.01.16;Лацио;Карпи;0;0;20.12.15;Интер;Лацио;1;2;14.12.15;Лацио;Сампдория;1;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Эмполи;Лацио;1;0;22.11.15;Лацио;Палермо;1;1;08.11.15;Рома;Лацио;2;0;Фиорентина;3;;18;12;2;4;36;16;8;39;38;38;36;33;28;Лацио;9;;18;7;3;8;20;26;28;28;27;24;24;24;23
2015-2016;19-й тур;Карпи;Удинезе;2;1;Матч завершен 9 января 2016;Неизвестно;3,30;3,20;2,52;1,67;2,40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06.01.16;Лацио;Карпи;0;0;20.12.15;Карпи;Ювентус;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Карпи;Милан;0;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Карпи;Кьево;1;2;08.11.15;Сассуоло;Карпи;1;0;06.01.16;Удинезе;Аталанта;2;1;20.12.15;Торино;Удинезе;0;1;12.12.15;Удинезе;Интер;0;4;06.12.15;Фиорентина;Удинезе;3;0;29.11.15;Кьево;Удинезе;2;3;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Наполи;Удинезе;1;0;Карпи;19;;18;2;5;11;15;33;18;16;15;11;0;0;0;Удинезе;11;;18;7;3;8;17;25;27;24;24;24;23;23;22
2015-2016;18-й тур;Наполи;Торино;2;1;Матч завершен 6 января 2016;Неизвестно;1,42;4,96;9,60;2,30;1,72;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;01.03.15;Торино;Наполи;1;0;Серия А 2014-2015;05.10.14;Наполи;Торино;2;1;Серия А 2013-2014;17.03.14;Торино;Наполи;0;1;Серия А 2013-2014;27.10.13;Наполи;Торино;2;0;Серия А 2012-2013;30.03.13;Торино;Наполи;3;5;20.12.15;Аталанта;Наполи;1;3;13.12.15;Наполи;Рома;0;0;06.12.15;Болонья;Наполи;3;2;30.11.15;Наполи;Интер;2;1;22.11.15;Верона;Наполи;0;2;08.11.15;Наполи;Удинезе;1;0;01.11.15;Дженоа;Наполи;0;0;20.12.15;Торино;Удинезе;0;1;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;22.11.15;Аталанта;Торино;0;1;08.11.15;Торино;Интер;0;1;31.10.15;Ювентус;Торино;2;1;28.10.15;Торино;Дженоа;3;3;Наполи;4;;17;10;5;2;31;13;39;38;36;35;33;28;28;Торино;14;;16;6;4;6;21;20;24;23;23;22;22;18;16
2015-2016;18-й тур;Эмполи;Интер;0;1;Матч завершен 6 января 2016;Неизвестно;3,50;3,30;2,38;1,74;2,27;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;31.05.15;Интер;Эмполи;4;3;Серия А 2014-2015;17.01.15;Эмполи;Интер;0;0;Серия А 2007-2008;03.02.08;Интер;Эмполи;1;0;Серия А 2007-2008;01.09.07;Эмполи;Интер;0;2;Серия А 2006-2007;29.04.07;Интер;Эмполи;3;1;19.12.15;Болонья;Эмполи;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Верона;Эмполи;0;1;29.11.15;Эмполи;Лацио;1;0;22.11.15;Фиорентина;Эмполи;2;2;08.11.15;Эмполи;Ювентус;1;3;02.11.15;Палермо;Эмполи;0;1;20.12.15;Интер;Лацио;1;2;12.12.15;Удинезе;Интер;0;4;05.12.15;Интер;Дженоа;1;0;30.11.15;Наполи;Интер;2;1;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Торино;Интер;0;1;31.10.15;Интер;Рома;1;0;Эмполи;8;;17;8;3;6;23;22;33;28;28;27;24;24;24;Интер;2;;17;11;3;3;23;11;0;8;38;36;36;35;33
2015-2016;18-й тур;Кьево;Рома;3;3;Матч завершен 6 января 2016;Неизвестно;3,25;3,25;2,55;1,68;2,38;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;08.03.15;Кьево;Рома;0;0;Серия А 2014-2015;18.10.14;Рома;Кьево;3;0;Серия А 2013-2014;22.03.14;Кьево;Рома;0;2;Серия А 2013-2014;31.10.13;Рома;Кьево;1;0;Серия А 2012-2013;07.05.13;Рома;Кьево;0;1;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Кьево;Аталанта;1;0;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Кьево;Удинезе;2;3;22.11.15;Карпи;Кьево;1;2;08.11.15;Палермо;Кьево;1;0;02.11.15;Кьево;Сампдория;1;1;20.12.15;Рома;Дженоа;2;0;13.12.15;Наполи;Рома;0;0;05.12.15;Торино;Рома;1;1;29.11.15;Рома;Аталанта;0;2;21.11.15;Болонья;Рома;2;2;08.11.15;Рома;Лацио;2;0;31.10.15;Интер;Рома;1;0;Кьево;14;;17;6;4;7;21;18;23;23;22;22;19;18;16;Рома;5;;17;9;5;3;32;18;35;35;33;32;28;27;27
2015-2016;18-й тур;Лацио;Карпи;0;0;Матч завершен 6 января 2016;Неизвестно;1,48;4,50;8,70;1,94;2,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.12.15;Интер;Лацио;1;2;14.12.15;Лацио;Сампдория;1;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Эмполи;Лацио;1;0;22.11.15;Лацио;Палермо;1;1;08.11.15;Рома;Лацио;2;0;01.11.15;Лацио;Милан;1;3;20.12.15;Карпи;Ювентус;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Карпи;Милан;0;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Карпи;Кьево;1;2;08.11.15;Сассуоло;Карпи;1;0;01.11.15;Карпи;Верона;0;0;Лацио;11;;17;7;2;8;20;26;27;24;24;23;23;22;22;Карпи;19;;17;2;4;11;15;33;18;16;14;10;0;0;0
2015-2016;18-й тур;Милан;Болонья;0;1;Матч завершен 6 января 2016;Неизвестно;1,56;4,28;7,70;1,92;2,02;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2013-2014;14.02.14;Милан;Болонья;1;0;Серия А 2013-2014;25.09.13;Болонья;Милан;3;3;Серия А 2012-2013;20.01.13;Милан;Болонья;2;1;Серия А 2012-2013;01.09.12;Болонья;Милан;1;3;Серия А 2011-2012;22.04.12;Милан;Болонья;1;1;20.12.15;Фрозиноне;Милан;2;4;13.12.15;Милан;Верона;1;1;06.12.15;Карпи;Милан;0;0;28.11.15;Милан;Сампдория;4;1;21.11.15;Ювентус;Милан;1;0;07.11.15;Милан;Аталанта;0;0;01.11.15;Лацио;Милан;1;3;19.12.15;Болонья;Эмполи;2;3;12.12.15;Дженоа;Болонья;0;1;06.12.15;Болонья;Наполи;3;2;28.11.15;Торино;Болонья;2;0;21.11.15;Болонья;Рома;2;2;07.11.15;Верона;Болонья;0;2;01.11.15;Болонья;Аталанта;3;0;Милан;6;;17;8;4;5;24;21;35;33;32;28;27;27;24;Болонья;15;;17;6;1;10;19;24;23;22;22;19;18;16;14
2015-2016;18-й тур;Палермо;Фиорентина;1;3;Матч завершен 6 января 2016;Неизвестно;5,50;3,81;1,80;2,00;1,94;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;24.05.15;Палермо;Фиорентина;2;3;Серия А 2014-2015;11.01.15;Фиорентина;Палермо;4;3;Серия А 2012-2013;12.05.13;Фиорентина;Палермо;1;0;Серия А 2012-2013;22.12.12;Палермо;Фиорентина;0;3;Серия А 2011-2012;11.04.12;Фиорентина;Палермо;0;0;20.12.15;Сампдория;Палермо;2;0;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Аталанта;Палермо;3;0;29.11.15;Палермо;Ювентус;0;3;22.11.15;Лацио;Палермо;1;1;08.11.15;Палермо;Кьево;1;0;02.11.15;Палермо;Эмполи;0;1;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Ювентус;Фиорентина;3;1;06.12.15;Фиорентина;Удинезе;3;0;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Фиорентина;Эмполи;2;2;08.11.15;Сампдория;Фиорентина;0;2;01.11.15;Фиорентина;Фрозиноне;4;1;Палермо;16;;17;5;3;9;17;26;22;22;19;18;16;14;10;Фиорентина;3;;17;11;2;4;33;15;8;36;35;35;33;32;28
2015-2016;18-й тур;Сассуоло;Фрозиноне;2;2;Матч завершен 6 января 2016;Неизвестно;1,46;4,80;8,50;2,21;1,80;0;0;0;0;0;0;0;0;0;0;0;0;Серия B 2010-2011;21.05.11;Фрозиноне;Сассуоло;1;2;Серия B 2010-2011;18.12.10;Сассуоло;Фрозиноне;5;3;Серия B 2009-2010;02.04.10;Сассуоло;Фрозиноне;2;1;Серия B 2009-2010;31.10.09;Фрозиноне;Сассуоло;0;3;Серия B 2008-2009;02.05.09;Сассуоло;Фрозиноне;1;1;20.12.15;Верона;Сассуоло;1;1;06.12.15;Сампдория;Сассуоло;1;3;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Дженоа;Сассуоло;2;1;08.11.15;Сассуоло;Карпи;1;0;01.11.15;Удинезе;Сассуоло;0;0;28.10.15;Сассуоло;Ювентус;1;0;20.12.15;Фрозиноне;Милан;2;4;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Фрозиноне;Дженоа;2;2;01.11.15;Фиорентина;Фрозиноне;4;1;Сассуоло;7;;16;7;6;3;20;15;33;32;28;27;27;24;24;Фрозиноне;18;;17;4;2;11;17;34;19;18;16;14;10;0;0
2015-2016;18-й тур;Ювентус;Верона;3;0;Матч завершен 6 января 2016;Неизвестно;1,21;8,20;21,00;2,42;1,66;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;30.05.15;Верона;Ювентус;2;2;Серия А 2014-2015;18.01.15;Ювентус;Верона;4;0;Серия А 2013-2014;09.02.14;Верона;Ювентус;2;2;Серия А 2013-2014;22.09.13;Ювентус;Верона;2;1;0;0;0;0;0;0;20.12.15;Карпи;Ювентус;2;3;13.12.15;Ювентус;Фиорентина;3;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Палермо;Ювентус;0;3;21.11.15;Ювентус;Милан;1;0;08.11.15;Эмполи;Ювентус;1;3;31.10.15;Ювентус;Торино;2;1;20.12.15;Верона;Сассуоло;1;1;13.12.15;Милан;Верона;1;1;06.12.15;Верона;Эмполи;0;1;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Верона;Наполи;0;2;07.11.15;Верона;Болонья;0;2;01.11.15;Карпи;Верона;0;0;Ювентус;4;;17;10;3;4;28;14;36;35;35;33;32;28;27;Верона;20;;17;0;8;9;12;27;0;0;0;8;0;0;0
2015-2016;18-й тур;Удинезе;Аталанта;2;1;Матч завершен 6 января 2016;Неизвестно;2,22;3,35;3,80;1,73;2,29;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;15.03.15;Аталанта;Удинезе;0;0;Серия А 2014-2015;26.10.14;Удинезе;Аталанта;2;0;Серия А 2013-2014;23.02.14;Удинезе;Аталанта;1;1;Серия А 2013-2014;26.09.13;Аталанта;Удинезе;2;0;Серия А 2012-2013;12.05.13;Удинезе;Аталанта;2;1;20.12.15;Торино;Удинезе;0;1;12.12.15;Удинезе;Интер;0;4;06.12.15;Фиорентина;Удинезе;3;0;29.11.15;Кьево;Удинезе;2;3;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Наполи;Удинезе;1;0;01.11.15;Удинезе;Сассуоло;0;0;20.12.15;Аталанта;Наполи;1;3;13.12.15;Кьево;Аталанта;1;0;06.12.15;Аталанта;Палермо;3;0;29.11.15;Рома;Аталанта;0;2;22.11.15;Аталанта;Торино;0;1;07.11.15;Милан;Аталанта;0;0;01.11.15;Болонья;Аталанта;3;0;Удинезе;14;;17;6;3;8;15;24;23;22;22;21;19;18;16;Аталанта;9;;17;7;3;7;19;19;28;27;27;24;23;23;22
2015-2016;18-й тур;Дженоа;Сампдория;2;3;Матч завершен 5 января 2016;Неизвестно;2,47;3,20;3,60;1,80;2,18;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;24.02.15;Сампдория;Дженоа;1;1;Серия А 2014-2015;28.09.14;Дженоа;Сампдория;0;1;Серия А 2013-2014;03.02.14;Дженоа;Сампдория;0;1;Серия А 2013-2014;15.09.13;Сампдория;Дженоа;0;3;Серия А 2012-2013;14.04.13;Дженоа;Сампдория;1;1;20.12.15;Рома;Дженоа;2;0;12.12.15;Дженоа;Болонья;0;1;05.12.15;Интер;Дженоа;1;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Дженоа;Сассуоло;2;1;08.11.15;Фрозиноне;Дженоа;2;2;01.11.15;Дженоа;Наполи;0;0;20.12.15;Сампдория;Палермо;2;0;14.12.15;Лацио;Сампдория;1;1;06.12.15;Сампдория;Сассуоло;1;3;28.11.15;Милан;Сампдория;4;1;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Сампдория;Фиорентина;0;2;02.11.15;Кьево;Сампдория;1;1;Дженоа;17;;17;4;4;9;15;23;20;19;18;16;14;10;0;Сампдория;14;;17;5;5;7;24;26;22;22;21;20;19;18;16
2015-2016;17-й тур;Интер;Лацио;1;2;Матч завершен 20 декабря 2015;Неизвестно;2,05;3,50;4,50;1,94;2,06;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;10.05.15;Лацио;Интер;1;2;Серия А 2014-2015;21.12.14;Интер;Лацио;2;2;Серия А 2013-2014;10.05.14;Интер;Лацио;4;1;Серия А 2013-2014;06.01.14;Лацио;Интер;1;0;Серия А 2012-2013;08.05.13;Интер;Лацио;1;3;12.12.15;Удинезе;Интер;0;4;05.12.15;Интер;Дженоа;1;0;30.11.15;Наполи;Интер;2;1;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Торино;Интер;0;1;31.10.15;Интер;Рома;1;0;27.10.15;Болонья;Интер;0;1;14.12.15;Лацио;Сампдория;1;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Эмполи;Лацио;1;0;22.11.15;Лацио;Палермо;1;1;08.11.15;Рома;Лацио;2;0;01.11.15;Лацио;Милан;1;3;28.10.15;Аталанта;Лацио;2;1;Интер;1;;16;11;3;2;22;9;0;0;8;36;35;35;33;Лацио;13;;16;6;2;8;18;25;22;22;21;20;20;19;18
2015-2016;17-й тур;Сампдория;Палермо;2;0;Матч завершен 20 декабря 2015;Неизвестно;2,34;3,40;3,50;1,81;2,16;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;25.01.15;Сампдория;Палермо;1;1;Серия А 2014-2015;31.08.14;Палермо;Сампдория;1;1;Серия А 2012-2013;07.04.13;Сампдория;Палермо;1;3;Серия А 2012-2013;11.11.12;Палермо;Сампдория;2;0;Серия А 2010-2011;15.05.11;Сампдория;Палермо;1;2;14.12.15;Лацио;Сампдория;1;1;06.12.15;Сампдория;Сассуоло;1;3;28.11.15;Милан;Сампдория;4;1;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Сампдория;Фиорентина;0;2;02.11.15;Кьево;Сампдория;1;1;29.10.15;Сампдория;Эмполи;1;1;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Аталанта;Палермо;3;0;29.11.15;Палермо;Ювентус;0;3;22.11.15;Лацио;Палермо;1;1;08.11.15;Палермо;Кьево;1;0;02.11.15;Палермо;Эмполи;0;1;28.10.15;Наполи;Палермо;2;0;Сампдория;16;;16;4;5;7;22;26;19;18;18;17;16;14;10;Палермо;14;;16;5;3;8;17;24;22;20;19;18;18;17;16
2015-2016;17-й тур;Торино;Удинезе;0;1;Матч завершен 20 декабря 2015;Неизвестно;1,84;3,66;5,10;1,79;2,19;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;08.03.15;Удинезе;Торино;3;2;Серия А 2014-2015;19.10.14;Торино;Удинезе;1;0;Серия А 2013-2014;27.04.14;Торино;Удинезе;2;0;Серия А 2013-2014;15.12.13;Удинезе;Торино;0;2;Серия А 2012-2013;10.02.13;Удинезе;Торино;1;0;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;22.11.15;Аталанта;Торино;0;1;08.11.15;Торино;Интер;0;1;31.10.15;Ювентус;Торино;2;1;28.10.15;Торино;Дженоа;3;3;25.10.15;Лацио;Торино;3;0;12.12.15;Удинезе;Интер;0;4;06.12.15;Фиорентина;Удинезе;3;0;29.11.15;Кьево;Удинезе;2;3;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Наполи;Удинезе;1;0;01.11.15;Удинезе;Сассуоло;0;0;28.10.15;Рома;Удинезе;3;1;Торино;10;;15;6;4;5;21;19;27;25;24;22;22;20;19;Удинезе;15;;16;5;3;8;14;24;20;19;18;18;17;16;14
2015-2016;17-й тур;Фрозиноне;Милан;2;4;Матч завершен 20 декабря 2015;Неизвестно;6,50;4,04;1,66;1,99;1,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Фрозиноне;Дженоа;2;2;01.11.15;Фиорентина;Фрозиноне;4;1;28.10.15;Фрозиноне;Карпи;2;1;13.12.15;Милан;Верона;1;1;06.12.15;Карпи;Милан;0;0;28.11.15;Милан;Сампдория;4;1;21.11.15;Ювентус;Милан;1;0;07.11.15;Милан;Аталанта;0;0;01.11.15;Лацио;Милан;1;3;28.10.15;Милан;Кьево;1;0;Фрозиноне;18;;16;4;2;10;15;30;18;17;16;14;10;0;0;Милан;8;;16;7;4;5;20;19;32;27;27;25;24;22;22
2015-2016;17-й тур;Аталанта;Наполи;1;3;Матч завершен 20 декабря 2015;Неизвестно;7,20;4,41;1,58;2,11;1,85;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;22.03.15;Наполи;Аталанта;1;1;Серия А 2014-2015;29.10.14;Аталанта;Наполи;1;1;Серия А 2013-2014;02.02.14;Аталанта;Наполи;3;0;Серия А 2013-2014;14.09.13;Наполи;Аталанта;2;0;Серия А 2012-2013;17.03.13;Наполи;Аталанта;3;2;13.12.15;Кьево;Аталанта;1;0;06.12.15;Аталанта;Палермо;3;0;29.11.15;Рома;Аталанта;0;2;22.11.15;Аталанта;Торино;0;1;07.11.15;Милан;Аталанта;0;0;01.11.15;Болонья;Аталанта;3;0;28.10.15;Аталанта;Лацио;2;1;13.12.15;Наполи;Рома;0;0;06.12.15;Болонья;Наполи;3;2;30.11.15;Наполи;Интер;2;1;22.11.15;Верона;Наполи;0;2;08.11.15;Наполи;Удинезе;1;0;01.11.15;Дженоа;Наполи;0;0;28.10.15;Наполи;Палермо;2;0;Аталанта;9;;16;7;3;6;18;16;27;26;25;24;22;22;20;Наполи;3;;16;9;5;2;28;12;7;36;33;32;32;29;27
