Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;16-й тур;Урал;Сочи;1;0;Матч завершен 29 ноября 2020;1хСтавка;3.39;3.19;2.37;1.61;2.38;Winline;3.22;3.07;2.39;1.51;2.48;Fonbet;3.25;3.15;2.35;1.57;2.40;Российская Премьер-лига 2020-2021;30.08.20;Сочи;Урал;0;0;Российская Премьер-лига 2019-2020;08.03.20;Сочи;Урал;2;0;Российская Премьер-лига 2019-2020;26.08.19;Урал;Сочи;3;1;0;0;0;0;0;0;0;0;0;0;0;0;22.11.20;Ротор;Урал;0;0;07.11.20;Урал;Спартак;2;2;01.11.20;Уфа;Урал;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Урал;ЦСКА;0;2;27.09.20;Ахмат;Урал;2;0;22.11.20;ЦСКА;Сочи;1;1;06.11.20;Сочи;Уфа;1;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;ДинамоМосква;Сочи;3;1;17.10.20;Зенит;Сочи;3;1;04.10.20;Сочи;Ростов;4;2;26.09.20;Сочи;Краснодар;1;1;Урал;12;;15;3;7;5;11;15;21;21;18;16;14;12;0;Сочи;8;;15;6;6;3;23;21;27;25;25;24;21;21;18
2020-2021;16-й тур;Ростов;Динамо Москва;4;1;Матч завершен 28 ноября 2020;1хСтавка;3.76;3.24;2.19;1.50;2.66;Winline;3.49;3.10;2.24;1.53;2.43;Fonbet;3.40;3.20;2.25;1.57;2.40;Российская Премьер-лига 2020-2021;19.08.20;Динамо Москва;Ростов;2;0;Российская Премьер-лига 2019-2020;23.11.19;Динамо Москва;Ростов;2;1;Российская Премьер-лига 2019-2020;28.09.19;Ростов;Динамо Москва;3;0;Российская Премьер-лига 2018-2019;10.05.19;Динамо Москва;Ростов;0;0;Российская Премьер-лига 2018-2019;10.11.18;Ростов;Динамо Москва;0;0;22.11.20;Рубин;Ростов;0;2;08.11.20;ЦСКА;Ростов;2;0;31.10.20;Спартак;Ростов;0;1;25.10.20;Ростов;Химки;0;2;18.10.20;Ростов;Ахмат;3;0;04.10.20;Сочи;Ростов;4;2;27.09.20;АрсеналТула;Ростов;2;3;21.11.20;Спартак;Динамо Москва;1;1;08.11.20;ДинамоМосква;Локомотив;5;1;01.11.20;Тамбов;Динамо Москва;1;2;24.10.20;ДинамоМосква;Сочи;3;1;18.10.20;ЦСКА;Динамо Москва;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;28.09.20;Химки;Динамо Москва;1;0;Ростов;5;Лига конференций;15;8;2;5;18;15;32;29;27;26;24;24;24;Динамо Москва;4;Лига конференций;15;8;3;4;21;12;32;32;29;27;26;24;24
2020-2021;16-й тур;Ахмат;Локомотив;0;0;Матч завершен 28 ноября 2020;1хСтавка;1.91;3.41;4.65;1.73;2.24;Winline;1.91;3.48;4.26;1.75;2.11;Fonbet;2.00;3.45;4.25;1.75;2.08;Российская Премьер-лига 2020-2021;26.08.20;Локомотив;Ахмат;2;3;Российская Премьер-лига 2019-2020;08.03.20;Локомотив;Ахмат;1;0;Российская Премьер-лига 2019-2020;18.10.19;Ахмат;Локомотив;0;2;Российская Премьер-лига 2018-2019;13.04.19;Ахмат;Локомотив;1;3;Российская Премьер-лига 2018-2019;29.09.18;Локомотив;Ахмат;2;0;21.11.20;Ахмат;Зенит;2;2;07.11.20;Тамбов;Ахмат;0;1;31.10.20;Ахмат;Краснодар;2;0;25.10.20;Ахмат;Уфа;3;1;18.10.20;Ростов;Ахмат;3;0;04.10.20;Рубин;Ахмат;1;1;27.09.20;Ахмат;Урал;2;0;21.11.20;Локомотив;Арсенал Тула;1;0;08.11.20;ДинамоМосква;Локомотив;5;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;Локомотив;Ротор;1;2;17.10.20;Локомотив;Уфа;1;0;04.10.20;Локомотив;Химки;2;1;27.09.20;ЦСКА;Локомотив;0;1;Ахмат;7;;15;7;3;5;19;18;27;26;24;24;24;21;21;Локомотив;8;;15;7;3;5;16;16;26;24;24;24;21;21;18
2020-2021;16-й тур;Химки;Краснодар;1;0;Матч завершен 28 ноября 2020;1хСтавка;6.22;4.15;1.59;2.37;1.61;Winline;5.77;4.44;1.55;2.30;1.64;Fonbet;4.80;4.10;1.67;2.15;1.70;Российская Премьер-лига 2020-2021;18.09.20;Краснодар;Химки;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.11.20;Уфа;Химки;1;2;08.11.20;Химки;Рубин;2;0;01.11.20;Химки;Зенит;0;2;25.10.20;Ростов;Химки;0;2;17.10.20;Химки;Спартак;2;3;04.10.20;Локомотив;Химки;2;1;28.09.20;Химки;Динамо Москва;1;0;21.11.20;Краснодар;Тамбов;1;0;08.11.20;Зенит;Краснодар;3;1;31.10.20;Ахмат;Краснодар;2;0;24.10.20;Краснодар;Спартак;1;3;17.10.20;Краснодар;Рубин;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;26.09.20;Сочи;Краснодар;1;1;Химки;12;;15;4;3;8;17;26;21;21;16;15;14;12;0;Краснодар;9;;15;6;3;6;24;18;24;24;24;21;21;16;15
2020-2021;16-й тур;Арсенал Тула;Зенит;0;0;Матч завершен 28 ноября 2020;1хСтавка;7.69;4.47;1.48;2.26;1.67;Winline;6.58;4.51;1.49;2.21;1.69;Fonbet;6.80;4.20;1.50;2.15;1.70;Российская Премьер-лига 2020-2021;14.09.20;Зенит;Арсенал Тула;3;1;Российская Премьер-лига 2019-2020;10.11.19;Арсенал Тула;Зенит;0;1;Российская Премьер-лига 2019-2020;13.09.19;Зенит;Арсенал Тула;3;1;Российская Премьер-лига 2018-2019;03.12.18;Арсенал Тула;Зенит;4;2;Российская Премьер-лига 2018-2019;04.08.18;Зенит;Арсенал Тула;1;0;21.11.20;Локомотив;Арсенал Тула;1;0;07.11.20;АрсеналТула;Ротор;1;1;31.10.20;Рубин;Арсенал Тула;3;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Тамбов;Арсенал Тула;1;1;27.09.20;АрсеналТула;Ростов;2;3;21.11.20;Ахмат;Зенит;2;2;08.11.20;Зенит;Краснодар;3;1;01.11.20;Химки;Зенит;0;2;24.10.20;Зенит;Рубин;1;2;17.10.20;Зенит;Сочи;3;1;03.10.20;Спартак;Зенит;1;1;26.09.20;Зенит;Уфа;6;0;Арсенал Тула;13;;15;3;4;8;17;27;21;16;15;13;12;0;0;Зенит;2;Лига Чемпионов;15;9;4;2;32;12;8;7;32;31;29;27;26
2020-2021;15-й тур;Уфа;Химки;1;2;Матч завершен 23 ноября 2020;1хСтавка;2.78;3.09;2.88;1.45;2.84;Winline;2.71;2.91;2.92;1.41;2.84;Fonbet;2.70;3.10;2.80;1.55;2.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06.11.20;Сочи;Уфа;1;1;01.11.20;Уфа;Урал;1;2;25.10.20;Ахмат;Уфа;3;1;17.10.20;Локомотив;Уфа;1;0;03.10.20;Уфа;Ротор;0;0;26.09.20;Зенит;Уфа;6;0;20.09.20;Уфа;ЦСКА;0;1;08.11.20;Химки;Рубин;2;0;01.11.20;Химки;Зенит;0;2;25.10.20;Ростов;Химки;0;2;17.10.20;Химки;Спартак;2;3;04.10.20;Локомотив;Химки;2;1;28.09.20;Химки;Динамо Москва;1;0;18.09.20;Краснодар;Химки;7;2;Уфа;16;Вылет в ФНЛ;14;1;4;9;8;27;0;0;8;7;0;0;0;Химки;14;;14;3;3;8;15;25;16;13;12;12;0;0;0
2020-2021;15-й тур;Рубин;Ростов;0;2;Матч завершен 22 ноября 2020;1хСтавка;2.53;3.31;3.00;1.70;2.29;Winline;2.55;3.13;2.92;1.60;2.28;Fonbet;2.45;3.15;3.05;1.62;2.30;Российская Премьер-лига 2019-2020;16.07.20;Рубин;Ростов;0;0;Российская Премьер-лига 2019-2020;25.08.19;Ростов;Рубин;2;1;Российская Премьер-лига 2018-2019;16.03.19;Рубин;Ростов;0;2;Российская Премьер-лига 2018-2019;31.08.18;Ростов;Рубин;1;1;Российская Премьер-лига 2017-2018;21.04.18;Рубин;Ростов;1;1;08.11.20;Химки;Рубин;2;0;31.10.20;Рубин;Арсенал Тула;3;1;24.10.20;Зенит;Рубин;1;2;17.10.20;Краснодар;Рубин;3;1;04.10.20;Рубин;Ахмат;1;1;27.09.20;Ротор;Рубин;1;3;20.09.20;Рубин;Спартак;0;2;08.11.20;ЦСКА;Ростов;2;0;31.10.20;Спартак;Ростов;0;1;25.10.20;Ростов;Химки;0;2;18.10.20;Ростов;Ахмат;3;0;04.10.20;Сочи;Ростов;4;2;27.09.20;АрсеналТула;Ростов;2;3;19.09.20;Ростов;Ротор;3;0;Рубин;10;;14;6;3;5;21;20;24;23;21;21;16;13;12;Ростов;8;;14;7;2;5;16;15;24;24;24;23;21;21;16
2020-2021;15-й тур;Ротор;Урал;0;0;Матч завершен 22 ноября 2020;1хСтавка;3.15;3.09;2.56;1.57;2.47;Winline;2.86;3.02;2.67;1.48;2.56;Fonbet;2.80;2.95;2.80;1.53;2.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;07.11.20;АрсеналТула;Ротор;1;1;01.11.20;Ротор;ЦСКА;0;1;24.10.20;Локомотив;Ротор;1;2;18.10.20;Ротор;Тамбов;0;2;03.10.20;Уфа;Ротор;0;0;27.09.20;Ротор;Рубин;1;3;19.09.20;Ростов;Ротор;3;0;07.11.20;Урал;Спартак;2;2;01.11.20;Уфа;Урал;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Урал;ЦСКА;0;2;27.09.20;Ахмат;Урал;2;0;19.09.20;Урал;Зенит;1;1;Ротор;15;Вылет в ФНЛ;14;1;4;9;7;23;0;0;0;7;7;0;0;Урал;11;;14;3;6;5;11;15;23;21;21;15;13;12;12
2020-2021;15-й тур;ЦСКА;Сочи;1;1;Матч завершен 22 ноября 2020 ;1хСтавка;1.67;3.94;5.63;2.05;1.86;Winline;1.63;4.08;5.36;2.02;1.82;Fonbet;1.65;4.00;5.10;1.95;1.85;Российская Премьер-лига 2019-2020;10.11.19;Сочи;ЦСКА;2;3;Российская Премьер-лига 2019-2020;11.08.19;ЦСКА;Сочи;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08.11.20;ЦСКА;Ростов;2;0;01.11.20;Ротор;ЦСКА;0;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;ЦСКА;Динамо Москва;3;1;03.10.20;Урал;ЦСКА;0;2;27.09.20;ЦСКА;Локомотив;0;1;20.09.20;Уфа;ЦСКА;0;1;06.11.20;Сочи;Уфа;1;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;ДинамоМосква;Сочи;3;1;17.10.20;Зенит;Сочи;3;1;04.10.20;Сочи;Ростов;4;2;26.09.20;Сочи;Краснодар;1;1;20.09.20;АрсеналТула;Сочи;3;2;ЦСКА;2;Лига Чемпионов;14;10;1;3;27;10;7;7;31;31;29;27;24;Сочи;7;;14;6;5;3;22;20;27;24;24;23;23;21;21
2020-2021;15-й тур;Спартак;Динамо Москва;1;1;Матч завершен 21 ноября 2020;1хСтавка;2.13;3.40;3.73; 1.93;1.97;Winline;2.25;3.29;3.36;1.77;2.09;Fonbet;2.30;3.35;3.40;1.73;2.10;Российская Премьер-лига 2019-2020;29.02.20;Динамо Москва;Спартак;0;2;Российская Премьер-лига 2019-2020;03.08.19;Спартак;Динамо Москва;0;0;Российская Премьер-лига 2018-2019;10.03.19;Динамо Москва;Спартак;0;1;Российская Премьер-лига 2018-2019;25.08.18;Спартак;Динамо Москва;2;1;Российская Премьер-лига 2017-2018;13.05.18;Спартак;Динамо Москва;0;1;07.11.20;Урал;Спартак;2;2;31.10.20;Спартак;Ростов;0;1;24.10.20;Краснодар;Спартак;1;3;17.10.20;Химки;Спартак;2;3;03.10.20;Спартак;Зенит;1;1;26.09.20;Тамбов;Спартак;0;2;20.09.20;Рубин;Спартак;0;2;08.11.20;ДинамоМосква;Локомотив;5;1;01.11.20;Тамбов;Динамо Москва;1;2;24.10.20;ДинамоМосква;Сочи;3;1;18.10.20;ЦСКА;Динамо Москва;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;28.09.20;Химки;Динамо Москва;1;0;21.09.20;ДинамоМосква;Ахмат;1;0;Спартак;3;Лига Европы;14;8;4;2;24;15;7;31;31;28;26;24;23;Динамо Москва;4;Лига конференций;14;8;2;4;20;11;31;31;28;26;24;23;23
2020-2021;15-й тур;Локомотив;Арсенал Тула;1;0;Матч завершен 21 ноября 2020;1хСтавка;1.75;3.91;4.89;1.80;2.12;Winline;1.76;3.71;4.84;1.82;2.02;Fonbet;1.68;3.75;5.20;1.80;2.00;Российская Премьер-лига 2019-2020;06.12.19;Арсенал Тула;Локомотив;4;0;Российская Премьер-лига 2019-2020;06.10.19;Локомотив;Арсенал Тула;2;1;Российская Премьер-лига 2018-2019;04.05.19;Арсенал Тула;Локомотив;2;0;Российская Премьер-лига 2018-2019;03.11.18;Локомотив;Арсенал Тула;3;1;Российская Премьер-лига 2017-2018;13.05.18;Арсенал Тула;Локомотив;2;0;08.11.20;ДинамоМосква;Локомотив;5;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;Локомотив;Ротор;1;2;17.10.20;Локомотив;Уфа;1;0;04.10.20;Локомотив;Химки;2;1;27.09.20;ЦСКА;Локомотив;0;1;20.09.20;Локомотив;Тамбов;1;0;07.11.20;АрсеналТула;Ротор;1;1;31.10.20;Рубин;Арсенал Тула;3;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Тамбов;Арсенал Тула;1;1;27.09.20;АрсеналТула;Ростов;2;3;20.09.20;АрсеналТула;Сочи;3;2;Локомотив;8;;14;6;3;5;15;16;24;23;23;21;21;21;15;Арсенал Тула;12;;14;3;4;7;17;26;21;21;15;13;12;12;0
2020-2021;15-й тур;Ахмат;Зенит;2;2;Матч завершен 21 ноября 2020;1хСтавка;4.67;3.62;1.85;1.97;1.93;Winline;4.00;3.51;1.96;1.87;1.96;Fonbet;4.60;3.40;1.85;1.90;1.90;Российская Премьер-лига 2019-2020;11.07.20;Ахмат;Зенит;1;1;Кубок России 2019-2020;04.03.20;Ахмат;Зенит;1;1;Российская Премьер-лига 2019-2020;17.08.19;Зенит;Ахмат;0;0;Российская Премьер-лига 2018-2019;04.05.19;Ахмат;Зенит;1;1;Российская Премьер-лига 2018-2019;04.11.18;Зенит;Ахмат;1;0;07.11.20;Тамбов;Ахмат;0;1;31.10.20;Ахмат;Краснодар;2;0;25.10.20;Ахмат;Уфа;3;1;18.10.20;Ростов;Ахмат;3;0;04.10.20;Рубин;Ахмат;1;1;27.09.20;Ахмат;Урал;2;0;21.09.20;ДинамоМосква;Ахмат;1;0;08.11.20;Зенит;Краснодар;3;1;01.11.20;Химки;Зенит;0;2;24.10.20;Зенит;Рубин;1;2;17.10.20;Зенит;Сочи;3;1;03.10.20;Спартак;Зенит;1;1;26.09.20;Зенит;Уфа;6;0;19.09.20;Урал;Зенит;1;1;Ахмат;7;;14;7;2;5;17;16;26;23;23;23;21;21;21;Зенит;2;Лига Чемпионов;14;9;3;2;30;10;7;7;31;30;28;26;23
2020-2021;15-й тур;Краснодар;Тамбов;1;0;Матч завершен 21 ноября 2020 ;1хСтавка;1.38;4.79;10.00;2.15;1.74;Winline;1.41;4.77;8.01;2.05;1.79;Fonbet;1.35;5.10;8.55;2.10;1.73;Российская Премьер-лига 2019-2020;02.12.19;Краснодар;Тамбов;0;0;Российская Премьер-лига 2019-2020;17.08.19;Тамбов;Краснодар;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08.11.20;Зенит;Краснодар;3;1;31.10.20;Ахмат;Краснодар;2;0;24.10.20;Краснодар;Спартак;1;3;17.10.20;Краснодар;Рубин;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;26.09.20;Сочи;Краснодар;1;1;18.09.20;Краснодар;Химки;7;2;07.11.20;Тамбов;Ахмат;0;1;01.11.20;Тамбов;Динамо Москва;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;Ротор;Тамбов;0;2;03.10.20;Тамбов;Арсенал Тула;1;1;26.09.20;Тамбов;Спартак;0;2;20.09.20;Локомотив;Тамбов;1;0;Краснодар;10;;14;5;3;6;23;18;23;21;21;18;15;13;12;Тамбов;13;;14;3;3;8;11;17;18;15;13;12;12;0;0
2020-2021;14-й тур;Зенит;Краснодар;3;1;Матч завершен 8 ноября 2020;1хСтавка;1.60;4.49;5.51;2.26;1.67;Winline;1.66;4.27;5.09;2.26;1.69;Fonbet;1.65;4.60;5.00;2.35;1.60;Российская Премьер-лига 2019-2020;05.07.20;Краснодар;Зенит;2;4;Российская Премьер-лига 2019-2020;03.08.19;Зенит;Краснодар;1;1;Российская Премьер-лига 2018-2019;20.04.19;Краснодар;Зенит;2;3;Российская Премьер-лига 2018-2019;07.10.18;Зенит;Краснодар;2;1;Российская Премьер-лига 2017-2018;07.04.18;Зенит;Краснодар;1;2;01.11.20;Химки;Зенит;0;2;24.10.20;Зенит;Рубин;1;2;17.10.20;Зенит;Сочи;3;1;03.10.20;Спартак;Зенит;1;1;26.09.20;Зенит;Уфа;6;0;19.09.20;Урал;Зенит;1;1;14.09.20;Зенит;Арсенал Тула;3;1;31.10.20;Ахмат;Краснодар;2;0;24.10.20;Краснодар;Спартак;1;3;17.10.20;Краснодар;Рубин;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;26.09.20;Сочи;Краснодар;1;1;18.09.20;Краснодар;Химки;7;2;13.09.20;Ротор;Краснодар;0;3;Зенит;3;Лига Европы;13;8;3;2;27;9;7;31;28;27;23;23;23;Краснодар;10;;13;5;3;5;22;15;23;21;21;18;15;13;12
2020-2021;14-й тур;Динамо Москва;Локомотив;5;1;Матч завершен 8 ноября 2020;1хСтавка;2.64;3.32;2.85;1.84;2.08;Winline;2.64;3.20;2.83;1.72;2.15;Fonbet;2.55;3.25;2.95;1.67;2.20;Российская Премьер-лига 2019-2020;01.12.19;Локомотив;Динамо Москва;1;2;Российская Премьер-лига 2019-2020;18.08.19;Динамо Москва;Локомотив;1;2;Российская Премьер-лига 2018-2019;30.03.19;Динамо Москва;Локомотив;0;1;Российская Премьер-лига 2018-2019;14.09.18;Локомотив;Динамо Москва;1;1;Российская Премьер-лига 2017-2018;14.04.18;Динамо Москва;Локомотив;0;4;01.11.20;Тамбов;Динамо Москва;1;2;24.10.20;ДинамоМосква;Сочи;3;1;18.10.20;ЦСКА;Динамо Москва;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;28.09.20;Химки;Динамо Москва;1;0;21.09.20;ДинамоМосква;Ахмат;1;0;13.09.20;ДинамоМосква;Рубин;0;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;Локомотив;Ротор;1;2;17.10.20;Локомотив;Уфа;1;0;04.10.20;Локомотив;Химки;2;1;27.09.20;ЦСКА;Локомотив;0;1;20.09.20;Локомотив;Тамбов;1;0;14.09.20;Ростов;Локомотив;0;0;Динамо Москва;4;Лига конференций;13;7;2;4;15;10;31;28;27;23;23;23;23;Локомотив;8;;13;6;3;4;14;11;23;23;23;21;21;18;15
2020-2021;14-й тур;ЦСКА;Ростов;2;0;Матч завершен 8 ноября 2020;1хСтавка;1.56;4.37;6.24;1.97;1.93 ;Winline;1.50;4.31;6.88;1.85;1.98;Fonbet;1.75;3.55;5.40;1.77;2.05;Российская Премьер-лига 2019-2020;09.03.20;Ростов;ЦСКА;3;2;Российская Премьер-лига 2019-2020;06.10.19;ЦСКА;Ростов;1;3;Кубок Париматч Премьер 2019;03.07.19;ЦСКА;Ростов;1;2;Российская Премьер-лига 2018-2019;02.12.18;Ростов;ЦСКА;0;0;Российская Премьер-лига 2018-2019;05.08.18;ЦСКА;Ростов;0;1;01.11.20;Ротор;ЦСКА;0;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;ЦСКА;Динамо Москва;3;1;03.10.20;Урал;ЦСКА;0;2;27.09.20;ЦСКА;Локомотив;0;1;20.09.20;Уфа;ЦСКА;0;1;13.09.20;ЦСКА;Спартак;3;1;31.10.20;Спартак;Ростов;0;1;25.10.20;Ростов;Химки;0;2;18.10.20;Ростов;Ахмат;3;0;04.10.20;Сочи;Ростов;4;2;27.09.20;АрсеналТула;Ростов;2;3;19.09.20;Ростов;Ротор;3;0;14.09.20;Ростов;Локомотив;0;0;ЦСКА;1;Лига Чемпионов;13;9;1;3;25;10;0;7;7;28;28;27;23;Ростов;6;;13;7;2;4;16;13;27;23;23;23;23;21;21
2020-2021;14-й тур;Химки;Рубин;2;0;Матч завершен 8 ноября 2020;1хСтавка;3.76;3.65;2.04;1.97;1.93;Winline;3.59;3.49;2.04;1.87;1.93;Fonbet;3.55;3.55;2.10;1.80;2.00;Кубок России 2019-2020;25.09.19;Химки;Рубин;3;0;Кубок России 2018-2019;26.09.18;Химки;Рубин;0;0;Российская Премьер-лига 2009;17.10.09;Рубин;Химки;2;1;Российская Премьер-лига 2009;06.07.09;Химки;Рубин;2;3;Российская Премьер-лига 2008;23.08.08;Рубин;Химки;2;0;01.11.20;Химки;Зенит;0;2;25.10.20;Ростов;Химки;0;2;17.10.20;Химки;Спартак;2;3;04.10.20;Локомотив;Химки;2;1;28.09.20;Химки;Динамо Москва;1;0;18.09.20;Краснодар;Химки;7;2;12.09.20;Урал;Химки;3;1;31.10.20;Рубин;Арсенал Тула;3;1;24.10.20;Зенит;Рубин;1;2;17.10.20;Краснодар;Рубин;3;1;04.10.20;Рубин;Ахмат;1;1;27.09.20;Ротор;Рубин;1;3;20.09.20;Рубин;Спартак;0;2;13.09.20;ДинамоМосква;Рубин;0;1;Химки;14;;13;2;3;8;13;25;0;0;0;9;7;7;0;Рубин;9;;13;6;3;4;21;18;23;23;21;21;18;15;13
