Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2016-2017;38-й тур;Лорьян;Бордо;1;1;Матч завершен 20 мая 2017;Неизвестно;2,37;3,62;3,14;2,41;1,65;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;05.11.16;Бордо;Лорьян;2;1;Лига 1 2015-2016;07.05.16;Бордо;Лорьян;3;0;Лига 1 2015-2016;04.10.15;Лорьян;Бордо;3;2;Лига 1 2014-2015;02.05.15;Лорьян;Бордо;0;0;Лига 1 2014-2015;06.12.14;Бордо;Лорьян;3;2;14.05.17;Бастия;Лорьян;2;0;06.05.17;Лорьян;Анже;1;1;29.04.17;Нант;Лорьян;1;0;22.04.17;Лорьян;Мец;5;1;15.04.17;Монпелье;Лорьян;2;0;08.04.17;Лион;Лорьян;1;4;02.04.17;Лорьян;Кан;1;0;14.05.17;Бордо;Марсель;1;1;05.05.17;Сент-Этьен;Бордо;2;2;30.04.17;Дижон;Бордо;0;0;22.04.17;Бордо;Бастия;2;0;16.04.17;Нант;Бордо;0;1;08.04.17;Бордо;Мец;3;0;02.04.17;Ницца;Бордо;2;1;Лорьян;18;;37;10;5;22;43;69;39;36;36;35;34;32;0;Бордо;6;;37;15;13;9;52;42;77;66;59;58;51;50;50
2016-2017;38-й тур;Нанси;Сент-Этьен;3;1;Матч завершен 20 мая 2017;Неизвестно;2,00;3,94;4,56;2,06;1,95;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;21.12.16;Сент-Этьен;Нанси;0;0;Лига 1 2012-2013;23.02.13;Нанси;Сент-Этьен;0;3;Лига 1 2012-2013;05.10.12;Сент-Этьен;Нанси;4;0;Лига 1 2011-2012;13.05.12;Нанси;Сент-Этьен;3;2;Лига 1 2011-2012;13.08.11;Сент-Этьен;Нанси;1;0;14.05.17;Дижон;Нанси;2;0;06.05.17;Нанси;Монако;0;3;29.04.17;Мец;Нанси;2;1;21.04.17;Нанси;Марсель;0;0;15.04.17;Ницца;Нанси;3;1;08.04.17;Нанси;Ренн;3;0;31.03.17;Генгам;Нанси;1;0;17.05.17;Монако;Сент-Этьен;2;0;14.05.17;Сент-Этьен;ПСЖ;0;5;05.05.17;Сент-Этьен;Бордо;2;2;29.04.17;Генгам;Сент-Этьен;0;2;23.04.17;Сент-Этьен;Ренн;1;1;16.04.17;Марсель;Сент-Этьен;4;0;09.04.17;Сент-Этьен;Нант;1;1;Нанси;7;;37;14;9;14;40;51;66;59;58;51;50;50;47;Нанси;20;;37;8;8;21;26;51;36;35;34;32;0;0;0;Сент-Этьен;8;;37;12;14;11;40;39;59;58;51;50;50;47;43
2016-2017;38-й тур;Ренн;Монако;2;3;Матч завершен 20 мая 2017;Неизвестно;3,46;4,24;2,04;2,57;1,59;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;17.09.16;Монако;Ренн;3;0;Лига 1 2015-2016;24.04.16;Ренн;Монако;1;1;Лига 1 2015-2016;04.10.15;Монако;Ренн;1;1;Лига 1 2014-2015;18.04.15;Монако;Ренн;1;1;Лига 1 2014-2015;29.11.14;Ренн;Монако;1;0;14.05.17;Кан;Ренн;0;1;07.05.17;Ренн;Монпелье;1;0;29.04.17;Бастия;Ренн;1;0;23.04.17;Сент-Этьен;Ренн;1;1;15.04.17;Ренн;Лилль;2;0;08.04.17;Нанси;Ренн;3;0;02.04.17;Ренн;Лион;1;1;17.05.17;Монако;Сент-Этьен;2;0;14.05.17;Монако;Лилль;4;0;06.05.17;Нанси;Монако;0;3;29.04.17;Монако;Тулуза;3;1;23.04.17;Лион;Монако;1;2;15.04.17;Монако;Дижон;2;1;08.04.17;Анже;Монако;0;1;Ренн;9;;37;12;14;11;34;39;58;51;50;50;47;43;43;Монако;1;;37;29;5;3;104;29;0;0;0;92;86;77;66
2016-2017;31-й тур;Монако;Сент-Этьен;2;0;Матч завершен 17 мая 2017;Неизвестно;1,16;9,70;19,00;3,92;1,35;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;29.10.16;Сент-Этьен;Монако;1;1;Лига 1 2015-2016;14.02.16;Сент-Этьен;Монако;1;1;Лига 1 2015-2016;13.12.15;Монако;Сент-Этьен;1;0;Лига 1 2014-2015;03.04.15;Монако;Сент-Этьен;1;1;Лига 1 2014-2015;09.11.14;Сент-Этьен;Монако;1;1;14.05.17;Монако;Лилль;4;0;06.05.17;Нанси;Монако;0;3;29.04.17;Монако;Тулуза;3;1;23.04.17;Лион;Монако;1;2;15.04.17;Монако;Дижон;2;1;08.04.17;Анже;Монако;0;1;19.03.17;Кан;Монако;0;3;14.05.17;Сент-Этьен;ПСЖ;0;5;05.05.17;Сент-Этьен;Бордо;2;2;29.04.17;Генгам;Сент-Этьен;0;2;23.04.17;Сент-Этьен;Ренн;1;1;16.04.17;Марсель;Сент-Этьен;4;0;09.04.17;Сент-Этьен;Нант;1;1;19.03.17;Дижон;Сент-Этьен;0;1;Монако;1;;36;28;5;3;102;29;0;0;0;89;86;77;66;Сент-Этьен;8;;36;12;14;10;40;37;59;58;51;50;50;47;43
2016-2017;37-й тур;Бастия;Лорьян;2;0;Матч завершен 14 мая 2017;Неизвестно;3,81;3,70;2,10;2,08;1,91;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;20.08.16;Лорьян;Бастия;0;3;Лига 1 2015-2016;05.03.16;Бастия;Лорьян;0;0;Лига 1 2015-2016;16.08.15;Лорьян;Бастия;1;1;Лига 1 2014-2015;28.02.15;Лорьян;Бастия;2;0;Лига 1 2014-2015;04.10.14;Бастия;Лорьян;0;2;06.05.17;ПСЖ;Бастия;5;0;29.04.17;Бастия;Ренн;1;0;22.04.17;Бордо;Бастия;2;0;16.04.17;Бастия;Лион;0;3;08.04.17;Дижон;Бастия;1;2;01.04.17;Бастия;Лилль;0;1;17.03.17;Мец;Бастия;1;0;06.05.17;Лорьян;Анже;1;1;29.04.17;Нант;Лорьян;1;0;22.04.17;Лорьян;Мец;5;1;15.04.17;Монпелье;Лорьян;2;0;08.04.17;Лион;Лорьян;1;4;02.04.17;Лорьян;Кан;1;0;18.03.17;Нанси;Лорьян;2;3;Бастия;20;;36;7;10;19;27;56;35;33;32;31;0;0;0;Лорьян;17;;36;10;5;21;43;67;40;39;36;35;33;32;31
2016-2017;37-й тур;Мец;Тулуза;1;1;Матч завершен 14 мая 2017;Неизвестно;2,79;3,38;2,77;2,09;1,95;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;19.11.16;Тулуза;Мец;1;2;Лига 1 2014-2015;04.04.15;Мец;Тулуза;3;2;Лига 1 2014-2015;08.11.14;Тулуза;Мец;3;0;Лига 1 2007-2008;30.03.08;Мец;Тулуза;0;2;Лига 1 2007-2008;04.11.07;Тулуза;Мец;0;0;06.05.17;Лилль;Мец;0;2;29.04.17;Мец;Нанси;2;1;22.04.17;Лорьян;Мец;5;1;18.04.17;Мец;ПСЖ;2;3;15.04.17;Мец;Кан;2;2;08.04.17;Бордо;Мец;3;0;05.04.17;Мец;Лион;0;3;06.05.17;Тулуза;Кан;0;1;29.04.17;Монако;Тулуза;3;1;23.04.17;Тулуза;Ницца;1;1;15.04.17;Генгам;Тулуза;2;1;09.04.17;Тулуза;Марсель;0;0;02.04.17;Монпелье;Тулуза;0;1;18.03.17;Тулуза;Ренн;0;0;Мец;13;;36;11;9;16;38;70;47;43;42;42;40;39;36;Тулуза;12;;36;10;12;14;36;40;47;47;43;42;42;40;39
2016-2017;37-й тур;Кан;Ренн;0;1;Матч завершен 14 мая 2017;Неизвестно;1,78;3,84;5,36;1,89;2,06;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;11.09.16;Ренн;Кан;2;0;Лига 1 2015-2016;21.02.16;Кан;Ренн;1;0;Лига 1 2015-2016;11.12.15;Ренн;Кан;1;1;Лига 1 2014-2015;25.01.15;Ренн;Кан;1;4;Лига 1 2014-2015;30.08.14;Кан;Ренн;0;1;06.05.17;Тулуза;Кан;0;1;30.04.17;Кан;Марсель;1;5;22.04.17;Кан;Нант;0;2;15.04.17;Мец;Кан;2;2;08.04.17;Кан;Монпелье;0;2;02.04.17;Лорьян;Кан;1;0;19.03.17;Кан;Монако;0;3;07.05.17;Ренн;Монпелье;1;0;29.04.17;Бастия;Ренн;1;0;23.04.17;Сент-Этьен;Ренн;1;1;15.04.17;Ренн;Лилль;2;0;08.04.17;Нанси;Ренн;3;0;02.04.17;Ренн;Лион;1;1;18.03.17;Тулуза;Ренн;0;0;Кан;16;;36;10;6;20;35;63;42;40;39;36;35;33;32;Ренн;10;;36;11;14;11;33;39;50;48;47;47;43;42;42
2016-2017;37-й тур;Нант;Генгам;4;1;Матч завершен 14 мая 2017;Неизвестно;2,08;3,50;3,98;2,01;1,96;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;03.12.16;Генгам;Нант;2;0;Лига 1 2015-2016;16.01.16;Генгам;Нант;2;2;Лига 1 2015-2016;08.08.15;Нант;Генгам;1;0;Лига 1 2014-2015;01.03.15;Нант;Генгам;1;0;Лига 1 2014-2015;05.10.14;Генгам;Нант;0;1;07.05.17;Лион;Нант;3;2;29.04.17;Нант;Лорьян;1;0;22.04.17;Кан;Нант;0;2;16.04.17;Нант;Бордо;0;1;09.04.17;Сент-Этьен;Нант;1;1;02.04.17;Нант;Анже;2;1;18.03.17;Нант;Ницца;1;1;06.05.17;Генгам;Дижон;4;0;29.04.17;Генгам;Сент-Этьен;0;2;22.04.17;Лилль;Генгам;3;0;15.04.17;Генгам;Тулуза;2;1;09.04.17;ПСЖ;Генгам;4;0;31.03.17;Генгам;Нанси;1;0;18.03.17;Анже;Генгам;3;0;Нант;8;;36;13;9;14;36;50;58;57;50;48;47;47;43;Генгам;9;;36;13;8;15;44;49;57;50;48;47;47;43;42
2016-2017;37-й тур;Монако;Лилль;4;0;Матч завершен 14 мая 2017;Неизвестно;1,15;10,00;21,00;3,85;1,30;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;10.09.16;Лилль;Монако;1;4;Лига 1 2015-2016;10.04.16;Лилль;Монако;4;1;Лига 1 2015-2016;14.08.15;Монако;Лилль;0;0;Лига 1 2014-2015;24.01.15;Лилль;Монако;0;1;Лига 1 2014-2015;30.08.14;Монако;Лилль;1;1;06.05.17;Нанси;Монако;0;3;29.04.17;Монако;Тулуза;3;1;23.04.17;Лион;Монако;1;2;15.04.17;Монако;Дижон;2;1;08.04.17;Анже;Монако;0;1;19.03.17;Кан;Монако;0;3;11.03.17;Монако;Бордо;2;1;06.05.17;Лилль;Мец;0;2;29.04.17;Монпелье;Лилль;0;3;22.04.17;Лилль;Генгам;3;0;15.04.17;Ренн;Лилль;2;0;07.04.17;Лилль;Ницца;1;2;01.04.17;Бастия;Лилль;0;1;17.03.17;Лилль;Марсель;0;0;Монако;1;;35;27;5;3;98;29;0;0;0;86;83;77;63;Лилль;11;;36;12;7;17;37;43;48;47;47;43;42;42;40
2016-2017;37-й тур;Дижон;Нанси;2;0;Матч завершен 14 мая 2017;Неизвестно;2,10;3,47;4,02;1,95;2,09;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;19.11.16;Нанси;Дижон;1;0;Лига 1 2011-2012;07.04.12;Дижон;Нанси;0;2;Лига 1 2011-2012;26.11.11;Нанси;Дижон;1;2;0;0;0;0;0;0;0;0;0;0;0;0;06.05.17;Генгам;Дижон;4;0;30.04.17;Дижон;Бордо;0;0;22.04.17;Дижон;Анже;3;2;15.04.17;Монако;Дижон;2;1;08.04.17;Дижон;Бастия;1;2;01.04.17;Марсель;Дижон;1;1;19.03.17;Дижон;Сент-Этьен;0;1;06.05.17;Нанси;Монако;0;3;29.04.17;Мец;Нанси;2;1;21.04.17;Нанси;Марсель;0;0;15.04.17;Ницца;Нанси;3;1;08.04.17;Нанси;Ренн;3;0;31.03.17;Генгам;Нанси;1;0;18.03.17;Нанси;Лорьян;2;3;Дижон;18;;36;7;12;17;44;58;39;36;35;33;32;31;0;Нанси;8;;36;13;9;14;36;50;58;57;50;48;47;47;43;Нанси;19;;36;8;8;20;26;49;36;35;33;32;31;0;0
2016-2017;37-й тур;Ницца;Анже;0;2;Матч завершен 14 мая 2017;Неизвестно;1,73;4,30;5,09;2,21;1,78;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;20.08.16;Анже;Ницца;0;1;Лига 1 2015-2016;15.01.16;Ницца;Анже;2;1;Лига 1 2015-2016;29.08.15;Анже;Ницца;1;1;0;0;0;0;0;0;0;0;0;0;0;0;07.05.17;Марсель;Ницца;2;1;30.04.17;Ницца;ПСЖ;3;1;23.04.17;Тулуза;Ницца;1;1;15.04.17;Ницца;Нанси;3;1;07.04.17;Лилль;Ницца;1;2;02.04.17;Ницца;Бордо;2;1;18.03.17;Нант;Ницца;1;1;06.05.17;Лорьян;Анже;1;1;28.04.17;Анже;Лион;1;2;22.04.17;Дижон;Анже;3;2;14.04.17;Анже;ПСЖ;0;2;08.04.17;Анже;Монако;0;1;02.04.17;Нант;Анже;2;1;18.03.17;Анже;Генгам;3;0;Ницца;3;;36;22;11;3;60;31;0;86;83;77;63;58;57;Анже;14;;36;11;7;18;36;49;43;42;42;40;39;36;35
2016-2017;37-й тур;Монпелье;Лион;1;3;Матч завершен 14 мая 2017;Неизвестно;3,68;3,84;2,12;3,10;1,49;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;21.09.16;Лион;Монпелье;5;1;Лига 1 2015-2016;08.04.16;Монпелье;Лион;0;2;Лига 1 2015-2016;27.11.15;Лион;Монпелье;2;4;Лига 1 2014-2015;08.03.15;Монпелье;Лион;1;5;Лига 1 2014-2015;19.10.14;Лион;Монпелье;5;1;07.05.17;Ренн;Монпелье;1;0;29.04.17;Монпелье;Лилль;0;3;22.04.17;ПСЖ;Монпелье;2;0;15.04.17;Монпелье;Лорьян;2;0;08.04.17;Кан;Монпелье;0;2;02.04.17;Монпелье;Тулуза;0;1;18.03.17;Бордо;Монпелье;5;1;07.05.17;Лион;Нант;3;2;28.04.17;Анже;Лион;1;2;23.04.17;Лион;Монако;1;2;16.04.17;Бастия;Лион;0;3;08.04.17;Лион;Лорьян;1;4;05.04.17;Мец;Лион;0;3;02.04.17;Ренн;Лион;1;1;Монпелье;15;;36;10;9;17;47;61;42;42;40;39;36;35;33;Лион;4;;36;20;3;13;74;44;86;83;77;63;58;57;50
2016-2017;37-й тур;Бордо;Марсель;1;1;Матч завершен 14 мая 2017;Неизвестно;2,39;3,56;3,18;2,31;1,73;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;30.10.16;Марсель;Бордо;0;0;Лига 1 2015-2016;10.04.16;Марсель;Бордо;0;0;Лига 1 2015-2016;20.12.15;Бордо;Марсель;1;1;Лига 1 2014-2015;12.04.15;Бордо;Марсель;1;0;Лига 1 2014-2015;23.11.14;Марсель;Бордо;3;1;05.05.17;Сент-Этьен;Бордо;2;2;30.04.17;Дижон;Бордо;0;0;22.04.17;Бордо;Бастия;2;0;16.04.17;Нант;Бордо;0;1;08.04.17;Бордо;Мец;3;0;02.04.17;Ницца;Бордо;2;1;18.03.17;Бордо;Монпелье;5;1;07.05.17;Марсель;Ницца;2;1;30.04.17;Кан;Марсель;1;5;21.04.17;Нанси;Марсель;0;0;16.04.17;Марсель;Сент-Этьен;4;0;09.04.17;Тулуза;Марсель;0;0;01.04.17;Марсель;Дижон;1;1;17.03.17;Лилль;Марсель;0;0;Бордо;6;;36;15;12;9;51;41;77;63;58;57;50;48;47;Марсель;5;;36;16;10;10;55;40;83;77;63;58;57;50;48
2016-2017;37-й тур;Сент-Этьен;ПСЖ;0;5;Матч завершен 14 мая 2017;Неизвестно;7,90;5,20;1,44;2,62;1,58;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;09.09.16;ПСЖ;Сент-Этьен;1;1;Кубок Франции 2015-2016;02.03.16;Сент-Этьен;ПСЖ;1;3;Лига 1 2015-2016;31.01.16;Сент-Этьен;ПСЖ;0;2;Кубок французской лиги 2015-2016;16.12.15;ПСЖ;Сент-Этьен;1;0;Лига 1 2015-2016;25.10.15;ПСЖ;Сент-Этьен;4;1;05.05.17;Сент-Этьен;Бордо;2;2;29.04.17;Генгам;Сент-Этьен;0;2;23.04.17;Сент-Этьен;Ренн;1;1;16.04.17;Марсель;Сент-Этьен;4;0;09.04.17;Сент-Этьен;Нант;1;1;19.03.17;Дижон;Сент-Этьен;0;1;12.03.17;Сент-Этьен;Мец;2;2;06.05.17;ПСЖ;Бастия;5;0;30.04.17;Ницца;ПСЖ;3;1;22.04.17;ПСЖ;Монпелье;2;0;18.04.17;Мец;ПСЖ;2;3;14.04.17;Анже;ПСЖ;0;2;09.04.17;ПСЖ;Генгам;4;0;19.03.17;ПСЖ;Лион;2;1;Сент-Этьен;7;;35;12;14;9;40;32;63;58;57;50;48;47;47;ПСЖ;2;;36;26;5;5;77;26;0;0;86;83;77;63;58
2016-2017;36-й тур;Марсель;Ницца;2;1;Матч завершен 7 мая 2017;Неизвестно;2,04;3,75;3,88;2,25;1,74;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;11.09.16;Ницца;Марсель;3;2;Лига 1 2015-2016;14.02.16;Ницца;Марсель;1;1;Лига 1 2015-2016;08.11.15;Марсель;Ницца;0;1;Лига 1 2014-2015;23.01.15;Ницца;Марсель;2;1;Лига 1 2014-2015;29.08.14;Марсель;Ницца;4;0;30.04.17;Кан;Марсель;1;5;21.04.17;Нанси;Марсель;0;0;16.04.17;Марсель;Сент-Этьен;4;0;09.04.17;Тулуза;Марсель;0;0;01.04.17;Марсель;Дижон;1;1;17.03.17;Лилль;Марсель;0;0;10.03.17;Марсель;Анже;3;0;30.04.17;Ницца;ПСЖ;3;1;23.04.17;Тулуза;Ницца;1;1;15.04.17;Ницца;Нанси;3;1;07.04.17;Лилль;Ницца;1;2;02.04.17;Ницца;Бордо;2;1;18.03.17;Нант;Ницца;1;1;10.03.17;Ницца;Кан;2;2;Марсель;6;;35;15;10;10;53;39;77;63;57;55;50;48;47;Ницца;3;;35;22;11;2;59;29;0;86;83;77;63;57;55
2016-2017;36-й тур;Лион;Нант;3;2;Матч завершен 7 мая 2017;Неизвестно;1,57;4,74;6,10;2,64;1,59;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;30.11.16;Нант;Лион;0;6;Лига 1 2015-2016;19.03.16;Лион;Нант;2;0;Лига 1 2015-2016;01.12.15;Нант;Лион;0;0;Лига 1 2014-2015;22.02.15;Лион;Нант;1;0;Лига 1 2014-2015;28.09.14;Нант;Лион;1;1;28.04.17;Анже;Лион;1;2;23.04.17;Лион;Монако;1;2;16.04.17;Бастия;Лион;0;3;08.04.17;Лион;Лорьян;1;4;05.04.17;Мец;Лион;0;3;02.04.17;Ренн;Лион;1;1;19.03.17;ПСЖ;Лион;2;1;29.04.17;Нант;Лорьян;1;0;22.04.17;Кан;Нант;0;2;16.04.17;Нант;Бордо;0;1;09.04.17;Сент-Этьен;Нант;1;1;02.04.17;Нант;Анже;2;1;18.03.17;Нант;Ницца;1;1;11.03.17;Монпелье;Нант;2;3;Лион;4;;35;19;3;13;71;42;86;83;77;60;57;55;50;Нант;8;;35;13;9;13;34;47;57;55;50;48;47;47;43
2016-2017;36-й тур;Ренн;Монпелье;1;0;Матч завершен 7 мая 2017;Неизвестно;2,30;3,33;3,56;1,90;2,12;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;27.08.16;Монпелье;Ренн;1;1;Лига 1 2015-2016;07.05.16;Монпелье;Ренн;2;0;Лига 1 2015-2016;15.08.15;Ренн;Монпелье;1;0;Лига 1 2014-2015;02.05.15;Монпелье;Ренн;0;0;Лига 1 2014-2015;06.12.14;Ренн;Монпелье;0;4;29.04.17;Бастия;Ренн;1;0;23.04.17;Сент-Этьен;Ренн;1;1;15.04.17;Ренн;Лилль;2;0;08.04.17;Нанси;Ренн;3;0;02.04.17;Ренн;Лион;1;1;18.03.17;Тулуза;Ренн;0;0;11.03.17;Ренн;Дижон;1;1;29.04.17;Монпелье;Лилль;0;3;22.04.17;ПСЖ;Монпелье;2;0;15.04.17;Монпелье;Лорьян;2;0;08.04.17;Кан;Монпелье;0;2;02.04.17;Монпелье;Тулуза;0;1;18.03.17;Бордо;Монпелье;5;1;11.03.17;Монпелье;Нант;2;3;Ренн;10;;35;10;14;11;32;39;50;48;47;44;43;42;42;Монпелье;15;;35;10;9;16;47;60;42;42;40;39;36;35;33
2016-2017;36-й тур;Лорьян;Анже;1;1;Матч завершен 6 мая 2017;Неизвестно;2,20;3,52;3,58;2,25;1,79;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;03.12.16;Анже;Лорьян;2;2;Лига 1 2015-2016;19.03.16;Анже;Лорьян;5;1;Лига 1 2015-2016;12.09.15;Лорьян;Анже;3;1;0;0;0;0;0;0;0;0;0;0;0;0;29.04.17;Нант;Лорьян;1;0;22.04.17;Лорьян;Мец;5;1;15.04.17;Монпелье;Лорьян;2;0;08.04.17;Лион;Лорьян;1;4;02.04.17;Лорьян;Кан;1;0;18.03.17;Нанси;Лорьян;2;3;12.03.17;Лорьян;ПСЖ;1;2;28.04.17;Анже;Лион;1;2;22.04.17;Дижон;Анже;3;2;14.04.17;Анже;ПСЖ;0;2;08.04.17;Анже;Монако;0;1;02.04.17;Нант;Анже;2;1;18.03.17;Анже;Генгам;3;0;10.03.17;Марсель;Анже;3;0;Лорьян;16;;35;10;4;21;42;66;39;39;39;34;33;33;32;Анже;14;;35;11;6;18;35;48;43;42;39;39;39;34;33
2016-2017;36-й тур;Генгам;Дижон;4;0;Матч завершен 6 мая 2017;Неизвестно;2,22;3,49;3,56;2,21;1,79;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;05.11.16;Дижон;Генгам;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.04.17;Генгам;Сент-Этьен;0;2;22.04.17;Лилль;Генгам;3;0;15.04.17;Генгам;Тулуза;2;1;09.04.17;ПСЖ;Генгам;4;0;31.03.17;Генгам;Нанси;1;0;18.03.17;Анже;Генгам;3;0;11.03.17;Генгам;Бастия;5;0;30.04.17;Дижон;Бордо;0;0;22.04.17;Дижон;Анже;3;2;15.04.17;Монако;Дижон;2;1;08.04.17;Дижон;Бастия;1;2;01.04.17;Марсель;Дижон;1;1;19.03.17;Дижон;Сент-Этьен;0;1;11.03.17;Ренн;Дижон;1;1;Генгам;10;;35;12;8;15;40;49;50;48;44;44;43;42;39;Дижон;17;;35;7;12;16;44;54;39;39;34;33;33;32;31
2016-2017;36-й тур;Нанси;Монако;0;3;Матч завершен 6 мая 2017;Неизвестно;7,08;4,74;1,52;2,33;1,72;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;05.11.16;Монако;Нанси;6;0;Лига 1 2010-2011;20.03.11;Монако;Нанси;0;1;Лига 1 2010-2011;07.11.10;Нанси;Монако;0;4;Лига 1 2009-2010;08.05.10;Монако;Нанси;2;1;Лига 1 2009-2010;15.08.09;Нанси;Монако;4;0;29.04.17;Мец;Нанси;2;1;21.04.17;Нанси;Марсель;0;0;15.04.17;Ницца;Нанси;3;1;08.04.17;Нанси;Ренн;3;0;31.03.17;Генгам;Нанси;1;0;18.03.17;Нанси;Лорьян;2;3;11.03.17;Нанси;Лилль;1;2;29.04.17;Монако;Тулуза;3;1;23.04.17;Лион;Монако;1;2;15.04.17;Монако;Дижон;2;1;08.04.17;Анже;Монако;0;1;19.03.17;Кан;Монако;0;3;11.03.17;Монако;Бордо;2;1;05.03.17;Монако;Нант;4;0;Нанси;8;;35;13;9;13;34;47;57;55;50;48;44;44;43;Нанси;19;;35;8;8;19;26;46;34;33;33;32;31;0;0;Монако;1;;34;26;5;3;95;29;0;0;0;83;83;77;60
2016-2017;36-й тур;Тулуза;Кан;0;1;Матч завершен 6 мая 2017;Неизвестно;2,13;3,50;3,74;1,90;2,05;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2016-2017;01.10.16;Кан;Тулуза;1;0;Лига 1 2015-2016;02.04.16;Тулуза;Кан;2;0;Лига 1 2015-2016;15.08.15;Кан;Тулуза;1;0;Лига 1 2014-2015;07.02.15;Кан;Тулуза;2;0;Лига 1 2014-2015;20.09.14;Тулуза;Кан;3;3;29.04.17;Монако;Тулуза;3;1;23.04.17;Тулуза;Ницца;1;1;15.04.17;Генгам;Тулуза;2;1;09.04.17;Тулуза;Марсель;0;0;02.04.17;Монпелье;Тулуза;0;1;18.03.17;Тулуза;Ренн;0;0;12.03.17;Лион;Тулуза;4;0;30.04.17;Кан;Марсель;1;5;22.04.17;Кан;Нант;0;2;15.04.17;Мец;Кан;2;2;08.04.17;Кан;Монпелье;0;2;02.04.17;Лорьян;Кан;1;0;19.03.17;Кан;Монако;0;3;10.03.17;Ницца;Кан;2;2;Тулуза;12;;35;10;12;13;36;39;44;44;43;42;39;39;39;Кан;18;;35;9;6;20;34;63;39;34;33;33;32;31;0
